id,min,max,mean
7061,0,40,20.0
7062,10,40,25.0
7063,10,40,25.0
7064,50,60,55.0
7065,10,40,25.0
7075,-20,10,-5.0
7090,20,40,30.0
7091,0,30,15.0
7092,-10,0,-5.0
7093,-10,50,20.0
7095,-10,10,0.0
7096,0,30,15.0
7097,20,60,40.0
7098,20,50,35.0
7099,0,30,15.0
7100,-10,40,15.0
7123,50,110,80.0
7124,0,20,10.0
7125,0,40,20.0
7132,50,110,80.0
7135,-10,20,5.0
7136,-10,10,0.0
7137,-10,10,0.0
7138,-40,0,-20.0
7149,0,20,10.0
7150,-30,0,-15.0
7152,-10,0,-5.0
7206,-10,0,-5.0
7209,80,130,105.0
7210,80,120,100.0
7211,60,110,85.0
7212,80,120,100.0
7213,80,120,100.0
7214,80,130,105.0
7215,110,150,130.0
7216,60,120,90.0
7217,50,90,70.0
7218,50,80,65.0
7219,50,120,85.0
7220,50,120,85.0
7221,80,140,110.0
7223,80,110,95.0
7224,50,90,70.0
7225,50,100,75.0
7253,-30,0,-15.0
7254,10,30,20.0
7259,-30,20,-5.0
7264,-20,0,-10.0
7266,-20,0,-10.0
7267,10,40,25.0
7269,-20,0,-10.0
7270,-20,0,-10.0
7271,-20,0,-10.0
7282,20,40,30.0
7283,20,40,30.0
7284,60,80,70.0
7288,-10,10,0.0
7308,-10,0,-5.0
7310,-10,0,-5.0
7311,-10,0,-5.0
7321,-20,10,-5.0
7323,40,50,45.0
7328,0,40,20.0
7329,-20,10,-5.0
7330,0,40,20.0
7331,0,30,15.0
7337,0,30,15.0
7338,0,40,20.0
7339,0,30,15.0
7340,0,40,20.0
7352,50,120,85.0
7353,80,140,110.0
7354,80,150,115.0
7355,80,150,115.0
7356,50,100,75.0
7357,60,100,80.0
7371,-20,10,-5.0
7372,-20,0,-10.0
7373,0,40,20.0
7374,20,40,30.0
7375,10,20,15.0
7376,10,30,20.0
7379,20,40,30.0
7380,10,30,20.0
7400,-20,10,-5.0
7402,10,30,20.0
7403,-10,10,0.0
7404,-10,20,5.0
7410,40,50,45.0
7411,-10,40,15.0
7412,-10,40,15.0
7415,10,30,20.0
7416,10,30,20.0
7419,20,40,30.0
7420,30,50,40.0
7421,30,50,40.0
7422,20,40,30.0
7423,20,50,35.0
7424,20,40,30.0
7425,20,40,30.0
7426,20,40,30.0
7427,40,40,40.0
7445,-20,20,0.0
7446,20,60,40.0
7447,20,50,35.0
7455,-20,-10,-15.0
7456,-10,10,0.0
7458,-20,0,-10.0
7465,40,60,50.0
7469,0,40,20.0
7485,20,40,30.0
7486,20,30,25.0
7487,20,30,25.0
7488,20,20,20.0
7489,0,40,20.0
7490,20,40,30.0
7491,40,40,40.0
7493,-20,20,0.0
7495,-20,20,0.0
7497,-20,0,-10.0
7498,20,40,30.0
7500,-10,10,0.0
7508,40,90,65.0
7509,40,90,65.0
7510,30,90,60.0
7511,50,70,60.0
7512,40,100,70.0
7515,20,50,35.0
7516,20,40,30.0
7517,-20,20,0.0
7518,20,40,30.0
7519,-20,0,-10.0
7529,-30,0,-15.0
7530,10,40,25.0
7534,-40,0,-20.0
7541,-20,10,-5.0
7542,-20,10,-5.0
7543,-20,0,-10.0
7551,-30,30,0.0
7563,-10,10,0.0
7564,-20,10,-5.0
7566,-10,30,10.0
7567,-10,10,0.0
7570,-20,0,-10.0
7571,-10,0,-5.0
7572,-20,0,-10.0
7573,-10,50,20.0
7574,10,40,25.0
7575,20,50,35.0
7576,40,50,45.0
7577,30,50,40.0
7578,-20,20,0.0
7579,-10,40,15.0
7603,-20,0,-10.0
7604,-20,-10,-15.0
7605,0,40,20.0
7606,-10,0,-5.0
7613,20,60,40.0
7614,50,70,60.0
7615,20,70,45.0
7616,20,60,40.0
7618,20,50,35.0
7619,20,50,35.0
7620,50,60,55.0
7625,80,150,115.0
7626,80,120,100.0
7627,20,50,35.0
7628,20,100,60.0
7633,0,30,15.0
7634,0,30,15.0
7635,0,40,20.0
7636,-10,0,-5.0
7637,0,40,20.0
7638,-10,30,10.0
7639,-20,10,-5.0
7645,10,30,20.0
7646,0,40,20.0
7647,-10,20,5.0
7664,-20,0,-10.0
7665,-20,0,-10.0
7666,-10,0,-5.0
7667,-20,0,-10.0
7669,-10,0,-5.0
7670,50,90,70.0
7671,0,40,20.0
7673,0,40,20.0
7675,80,130,105.0
7676,80,130,105.0
7677,80,120,100.0
7678,80,110,95.0
7679,80,100,90.0
7680,80,110,95.0
7681,80,110,95.0
7682,80,120,100.0
7683,80,120,100.0
7684,80,120,100.0
7685,80,120,100.0
7686,80,130,105.0
7687,80,130,105.0
7688,80,130,105.0
7689,90,150,120.0
7690,80,130,105.0
7691,80,130,105.0
7692,80,110,95.0
7712,-10,0,-5.0
7713,20,50,35.0
7714,-20,0,-10.0
7716,70,80,75.0
7717,70,90,80.0
7718,30,90,60.0
7719,30,40,35.0
7720,30,70,50.0
7721,0,70,35.0
7722,30,80,55.0
7723,30,90,60.0
7724,30,60,45.0
7725,50,90,70.0
7726,30,90,60.0
7727,30,80,55.0
7728,10,30,20.0
7729,30,70,50.0
7730,30,80,55.0
7731,30,80,55.0
7732,30,30,30.0
7733,30,50,40.0
7734,30,60,45.0
7735,70,100,85.0
7736,50,100,75.0
7737,100,120,110.0
7738,30,100,65.0
7739,30,70,50.0
7740,100,140,120.0
7741,90,140,115.0
7742,30,60,45.0
7743,30,90,60.0
7744,30,90,60.0
7745,30,40,35.0
7746,30,90,60.0
7747,50,100,75.0
7748,30,80,55.0
7749,30,80,55.0
7750,50,110,80.0
7751,30,60,45.0
7752,30,90,60.0
7753,30,90,60.0
7754,30,70,50.0
7755,30,90,60.0
7756,50,90,70.0
7757,30,30,30.0
7758,70,90,80.0
7759,30,60,45.0
7760,0,30,15.0
7762,-20,20,0.0
7775,-10,10,0.0
7779,0,40,20.0
7782,-10,10,0.0
7795,-10,10,0.0
7796,0,40,20.0
7800,-40,0,-20.0
7801,-10,10,0.0
7806,20,40,30.0
7807,30,40,35.0
7808,20,40,30.0
7869,-20,0,-10.0
7870,20,40,30.0
7871,20,40,30.0
7872,40,40,40.0
7873,-20,0,-10.0
7874,20,50,35.0
7875,20,40,30.0
7876,0,30,15.0
7885,0,0,0.0
7886,50,100,75.0
7887,30,90,60.0
7888,30,90,60.0
7889,40,100,70.0
7890,40,90,65.0
7891,30,80,55.0
7892,0,0,0.0
7893,0,0,0.0
7894,30,80,55.0
7895,30,90,60.0
7896,0,0,0.0
7897,0,0,0.0
7898,0,0,0.0
7899,-10,0,-5.0
7900,0,0,0.0
7920,-10,0,-5.0
7964,0,40,20.0
7965,0,30,15.0
7966,30,40,35.0
7967,10,40,25.0
7968,10,40,25.0
7969,10,40,25.0
7970,10,40,25.0
7971,10,40,25.0
7972,30,50,40.0
7973,30,50,40.0
7974,0,50,25.0
7975,0,40,20.0
7976,0,40,20.0
7977,0,30,15.0
7978,10,50,30.0
7979,30,40,35.0
7980,30,40,35.0
7981,0,40,20.0
7982,10,40,25.0
7983,0,40,20.0
7984,0,40,20.0
7988,-20,10,-5.0
7997,-20,0,-10.0
7998,-10,0,-5.0
7999,-10,0,-5.0
8006,-20,0,-10.0
8010,-20,0,-10.0
8013,0,20,10.0
8042,-20,0,-10.0
8043,-20,0,-10.0
8044,-40,0,-20.0
8045,-10,10,0.0
8056,0,20,10.0
8057,20,50,35.0
8058,50,110,80.0
8059,50,100,75.0
8065,0,50,25.0
8066,0,40,20.0
8067,-10,40,15.0
8068,-10,20,5.0
8069,20,40,30.0
8070,20,30,25.0
8071,20,40,30.0
8072,20,30,25.0
8073,20,40,30.0
8074,20,40,30.0
8075,-20,40,10.0
8078,-20,30,5.0
8134,50,50,50.0
8135,20,40,30.0
8136,-20,0,-10.0
8137,20,50,35.0
8139,-10,30,10.0
8149,20,60,40.0
9180,40,60,50.0
9189,-20,0,-10.0
9193,-30,10,-10.0
9196,-30,0,-15.0
9197,-30,0,-15.0
9198,-40,10,-15.0
9199,60,90,75.0
9202,50,70,60.0
9203,-30,0,-15.0
9204,-20,0,-10.0
9205,-10,10,0.0
9206,0,40,20.0
9208,90,160,125.0
9209,60,80,70.0
9210,50,70,60.0
9211,20,60,40.0
9212,20,60,40.0
9213,20,60,40.0
9214,40,40,40.0
9220,0,30,15.0
9233,-10,0,-5.0
9290,20,40,30.0
9291,-10,20,5.0
9292,10,40,25.0
9293,20,30,25.0
9294,20,30,25.0
9441,60,90,75.0
9442,30,80,55.0
9443,80,100,90.0
9444,20,60,40.0
9445,20,70,45.0
9446,20,60,40.0
9447,50,70,60.0
9452,20,50,35.0
9453,40,50,45.0
9454,10,40,25.0
9456,20,40,30.0
9459,20,40,30.0
9466,40,50,45.0
9472,-20,0,-10.0
9486,80,120,100.0
9487,60,110,85.0
9488,30,80,55.0
9489,-20,0,-10.0
9490,-10,10,0.0
9491,-10,10,0.0
9492,-20,10,-5.0
9506,20,60,40.0
9512,-20,0,-10.0
9521,30,100,65.0
9522,20,40,30.0
9523,10,40,25.0
9524,-10,0,-5.0
9525,-10,10,0.0
9526,-20,0,-10.0
9529,10,30,20.0
9530,40,60,50.0
9537,100,140,120.0
9539,40,100,70.0
9548,90,140,115.0
9550,60,90,75.0
9551,40,90,65.0
9552,30,70,50.0
9558,30,70,50.0
9559,50,110,80.0
9561,-30,0,-15.0
9563,0,40,20.0
9564,40,50,45.0
9565,20,60,40.0
9700,-10,0,-5.0
9738,-10,50,20.0
9756,20,60,40.0
9757,20,40,30.0
9758,20,40,30.0
9759,40,50,45.0
9760,20,50,35.0
9761,20,50,35.0
9765,30,60,45.0
9766,40,80,60.0
9768,40,70,55.0
9773,30,80,55.0
9774,50,70,60.0
9775,40,90,65.0
9776,40,100,70.0
9777,30,90,60.0
9778,50,110,80.0
9794,-20,0,-10.0
9795,-20,0,-10.0
9796,-20,0,-10.0
9797,-20,0,-10.0
9798,-20,0,-10.0
9805,100,140,120.0
9806,40,60,50.0
9807,40,70,55.0
9808,10,30,20.0
9809,40,60,50.0
9810,20,60,40.0
9822,-20,10,-5.0
9824,20,40,30.0
9825,20,50,35.0
9826,20,50,35.0
9844,-10,30,10.0
9845,0,40,20.0
9847,20,50,35.0
9860,-20,0,-10.0
9861,-10,0,-5.0
9872,50,70,60.0
9873,20,50,35.0
9874,10,50,30.0
9879,20,60,40.0
9887,20,40,30.0
9888,-20,0,-10.0
9897,30,80,55.0
9898,30,80,55.0
9899,30,100,65.0
9900,30,80,55.0
9901,-40,0,-20.0
9902,-20,0,-10.0
9903,-20,0,-10.0
9904,-20,0,-10.0
9905,10,30,20.0
9906,20,60,40.0
9910,10,40,25.0
9911,20,50,35.0
9936,-20,0,-10.0
9937,-20,10,-5.0
9939,0,30,15.0
9941,-20,10,-5.0
9942,-20,0,-10.0
9943,-20,0,-10.0
9944,-20,0,-10.0
9945,-20,0,-10.0
9946,-20,0,-10.0
9947,-20,0,-10.0
9948,0,0,0.0
9949,-20,0,-10.0
9950,-20,0,-10.0
9951,-10,40,15.0
9973,-20,0,-10.0
10140,90,120,105.0
10141,20,50,35.0
10142,-20,10,-5.0
10143,0,40,20.0
10144,-10,20,5.0
10148,0,30,15.0
10150,30,70,50.0
10167,0,30,15.0
10185,30,70,50.0
10234,-10,0,-5.0
10243,-10,10,0.0
10244,-20,0,-10.0
10245,0,30,15.0
10246,30,90,60.0
10249,-20,0,-10.0
10250,-20,0,-10.0
10253,-10,10,0.0
10254,40,50,45.0
10255,10,40,25.0
10393,80,110,95.0
10394,80,110,95.0
10395,80,140,110.0
10396,80,140,110.0
10397,-20,10,-5.0
10398,-20,10,-5.0
10399,-20,0,-10.0
10420,10,30,20.0
10421,20,50,35.0
10422,20,90,55.0
10423,10,70,40.0
10424,20,70,45.0
10425,10,40,25.0
10426,50,120,85.0
10439,-30,0,-15.0
10440,-20,20,0.0
10449,80,140,110.0
10450,80,130,105.0
10451,80,140,110.0
